"Real wind","lastSailRotation","lastRudderRotation","speed","Ship direction","acceleration","friction","sailForcing","mass","time","ropeLenght","Apparent wind","velaOverShip","windOverVela","rudderRotation"
"(100.0, 0.0, 0.0)","0.0","0.0","25.711613","(1.0, 0.0, 0.0)","72.31086","8.181795","1.0","1.0","0.35745576","1.5","(74.415955, 0.0, 0.0)","0.9742886","0.9973552","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.839853","(1.0, 0.0, 0.0)","72.18682","8.263588","1.0","1.0","0.35946193","1.5","(74.28839, 0.0, 0.0)","0.9742869","0.99735576","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","25.971382","(1.0, 0.0, 0.0)","72.06211","8.346225","1.0","1.0","0.36152625","1.5","(74.16015, 0.0, 0.0)","0.97428507","0.99735636","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.10029","(1.0, 0.0, 0.0)","71.93423","8.431409","1.0","1.0","0.3635562","1.5","(74.02862, 0.0, 0.0)","0.97428346","0.9973569","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.227682","(1.0, 0.0, 0.0)","71.80887","8.515314","1.0","1.0","0.3655689","1.5","(73.89971, 0.0, 0.0)","0.9742816","0.9973575","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.372345","(1.0, 0.0, 0.0)","71.68499","8.598641","1.0","1.0","0.36786202","1.5","(73.772316, 0.0, 0.0)","0.97427994","0.997358","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.529871","(1.0, 0.0, 0.0)","71.54432","8.693757","1.0","1.0","0.3703684","1.5","(73.627655, 0.0, 0.0)","0.97427785","0.9973587","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.665627","(1.0, 0.0, 0.0)","71.39115","8.797926","1.0","1.0","0.37253723","1.5","(73.47013, 0.0, 0.0)","0.9742758","0.9973593","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.796963","(1.0, 0.0, 0.0)","71.25914","8.888196","1.0","1.0","0.37464297","1.5","(73.33437, 0.0, 0.0)","0.974274","0.99735993","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","26.928492","(1.0, 0.0, 0.0)","71.13143","8.9759655","1.0","1.0","0.3767591","1.5","(73.20303, 0.0, 0.0)","0.97427213","0.9973605","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.051813","(1.0, 0.0, 0.0)","71.00354","9.064296","1.0","1.0","0.37875012","1.5","(73.07151, 0.0, 0.0)","0.9742703","0.9973611","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.172947","(1.0, 0.0, 0.0)","70.88362","9.147508","1.0","1.0","0.3807122","1.5","(72.94819, 0.0, 0.0)","0.9742686","0.99736166","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.29403","(1.0, 0.0, 0.0)","70.76584","9.229612","1.0","1.0","0.38267988","1.5","(72.82706, 0.0, 0.0)","0.97426695","0.9973622","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.413828","(1.0, 0.0, 0.0)","70.648094","9.312051","1.0","1.0","0.38463303","1.5","(72.70597, 0.0, 0.0)","0.9742653","0.99736273","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.559504","(1.0, 0.0, 0.0)","70.53162","9.393974","1.0","1.0","0.3870158","1.5","(72.586174, 0.0, 0.0)","0.97426385","0.9973632","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.679575","(1.0, 0.0, 0.0)","70.38996","9.494078","1.0","1.0","0.38898754","1.5","(72.4405, 0.0, 0.0)","0.97426176","0.99736387","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.80018","(1.0, 0.0, 0.0)","70.27321","9.576986","1.0","1.0","0.39097458","1.5","(72.32043, 0.0, 0.0)","0.9742601","0.9973644","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","27.931385","(1.0, 0.0, 0.0)","70.15593","9.660625","1.0","1.0","0.39314342","1.5","(72.19982, 0.0, 0.0)","0.9742584","0.99736494","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.071524","(1.0, 0.0, 0.0)","70.028366","9.752028","1.0","1.0","0.39546835","1.5","(72.06862, 0.0, 0.0)","0.9742568","0.9973655","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.219915","(1.0, 0.0, 0.0)","69.89209","9.85013","1.0","1.0","0.39793983","1.5","(71.928474, 0.0, 0.0)","0.9742549","0.9973661","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.350813","(1.0, 0.0, 0.0)","69.7478","9.954546","1.0","1.0","0.400129","1.5","(71.78008, 0.0, 0.0)","0.9742529","0.9973667","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.472744","(1.0, 0.0, 0.0)","69.62052","10.047108","1.0","1.0","0.40217572","1.5","(71.649185, 0.0, 0.0)","0.97425103","0.9973673","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.604437","(1.0, 0.0, 0.0)","69.50196","10.133715","1.0","1.0","0.40439397","1.5","(71.52725, 0.0, 0.0)","0.97424936","0.9973678","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.71951","(1.0, 0.0, 0.0)","69.37392","10.227673","1.0","1.0","0.40633953","1.5","(71.39556, 0.0, 0.0)","0.9742477","0.9973684","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.859484","(1.0, 0.0, 0.0)","69.26202","10.310127","1.0","1.0","0.40871394","1.5","(71.28049, 0.0, 0.0)","0.974246","0.99736893","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","28.982046","(1.0, 0.0, 0.0)","69.12592","10.410872","1.0","1.0","0.41080135","1.5","(71.14052, 0.0, 0.0)","0.9742442","0.9973695","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.10323","(1.0, 0.0, 0.0)","69.006744","10.499487","1.0","1.0","0.4128726","1.5","(71.01795, 0.0, 0.0)","0.9742425","0.99737006","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.222334","(1.0, 0.0, 0.0)","68.888916","10.587475","1.0","1.0","0.4149155","1.5","(70.896774, 0.0, 0.0)","0.97424084","0.9973706","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.340042","(1.0, 0.0, 0.0)","68.77311","10.674311","1.0","1.0","0.4169415","1.5","(70.777664, 0.0, 0.0)","0.97423935","0.9973711","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.461716","(1.0, 0.0, 0.0)","68.65865","10.760476","1.0","1.0","0.419043","1.5","(70.65996, 0.0, 0.0)","0.9742377","0.9973716","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.590998","(1.0, 0.0, 0.0)","68.54035","10.849909","1.0","1.0","0.42128396","1.5","(70.538284, 0.0, 0.0)","0.9742362","0.9973721","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.71049","(1.0, 0.0, 0.0)","68.41465","10.945339","1.0","1.0","0.42336318","1.5","(70.409004, 0.0, 0.0)","0.97423434","0.9973727","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.832172","(1.0, 0.0, 0.0)","68.29847","11.033915","1.0","1.0","0.4254881","1.5","(70.28951, 0.0, 0.0)","0.97423285","0.99737316","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","29.943974","(1.0, 0.0, 0.0)","68.18016","11.124481","1.0","1.0","0.42744762","1.5","(70.16783, 0.0, 0.0)","0.9742312","0.9973737","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.060139","(1.0, 0.0, 0.0)","68.07145","11.208019","1.0","1.0","0.4294905","1.5","(70.05603, 0.0, 0.0)","0.9742297","0.9973742","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.184048","(1.0, 0.0, 0.0)","67.958496","11.295149","1.0","1.0","0.43167725","1.5","(69.939865, 0.0, 0.0)","0.974228","0.9973747","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.293297","(1.0, 0.0, 0.0)","67.83801","11.388459","1.0","1.0","0.43361259","1.5","(69.81595, 0.0, 0.0)","0.97422636","0.99737525","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.41216","(1.0, 0.0, 0.0)","67.731804","11.471048","1.0","1.0","0.4357253","1.5","(69.7067, 0.0, 0.0)","0.97422504","0.99737567","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.533073","(1.0, 0.0, 0.0)","67.61622","11.561244","1.0","1.0","0.43788233","1.5","(69.58784, 0.0, 0.0)","0.9742234","0.99737614","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.638063","(1.0, 0.0, 0.0)","67.49866","11.653357","1.0","1.0","0.43976235","1.5","(69.46693, 0.0, 0.0)","0.9742217","0.99737674","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.743181","(1.0, 0.0, 0.0)","67.39658","11.733637","1.0","1.0","0.44165084","1.5","(69.36194, 0.0, 0.0)","0.9742204","0.99737716","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.844233","(1.0, 0.0, 0.0)","67.29437","11.81429","1.0","1.0","0.44347224","1.5","(69.25682, 0.0, 0.0)","0.97421896","0.99737763","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","30.948183","(1.0, 0.0, 0.0)","67.19613","11.892084","1.0","1.0","0.44535187","1.5","(69.15577, 0.0, 0.0)","0.97421765","0.99737805","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.05011","(1.0, 0.0, 0.0)","67.09505","11.972376","1.0","1.0","0.44720095","1.5","(69.05182, 0.0, 0.0)","0.97421616","0.9973785","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.149265","(1.0, 0.0, 0.0)","66.99594","12.051367","1.0","1.0","0.4490056","1.5","(68.94989, 0.0, 0.0)","0.97421485","0.99737895","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.249805","(1.0, 0.0, 0.0)","66.899536","12.128459","1.0","1.0","0.45084125","1.5","(68.85074, 0.0, 0.0)","0.97421354","0.99737936","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.361479","(1.0, 0.0, 0.0)","66.80179","12.20688","1.0","1.0","0.45288673","1.5","(68.7502, 0.0, 0.0)","0.9742122","0.9973798","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.48487","(1.0, 0.0, 0.0)","66.6932","12.294279","1.0","1.0","0.455155","1.5","(68.63852, 0.0, 0.0)","0.97421074","0.99738026","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.583185","(1.0, 0.0, 0.0)","66.57323","12.391214","1.0","1.0","0.4569695","1.5","(68.51513, 0.0, 0.0)","0.9742091","0.9973808","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.68667","(1.0, 0.0, 0.0)","66.477646","12.4687195","1.0","1.0","0.45888558","1.5","(68.41682, 0.0, 0.0)","0.97420776","0.9973812","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.787344","(1.0, 0.0, 0.0)","66.37704","12.550564","1.0","1.0","0.4607559","1.5","(68.31333, 0.0, 0.0)","0.9742065","0.9973816","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.88704","(1.0, 0.0, 0.0)","66.279144","12.630441","1.0","1.0","0.4626142","1.5","(68.212654, 0.0, 0.0)","0.974205","0.9973821","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","31.995592","(1.0, 0.0, 0.0)","66.18221","12.709791","1.0","1.0","0.46464428","1.5","(68.11296, 0.0, 0.0)","0.9742037","0.9973825","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.09454","(1.0, 0.0, 0.0)","66.076675","12.7964735","1.0","1.0","0.4665014","1.5","(68.00441, 0.0, 0.0)","0.9742024","0.99738294","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.197918","(1.0, 0.0, 0.0)","65.98046","12.875743","1.0","1.0","0.46844807","1.5","(67.90546, 0.0, 0.0)","0.9742009","0.9973834","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.318295","(1.0, 0.0, 0.0)","65.87995","12.958824","1.0","1.0","0.47072273","1.5","(67.80208, 0.0, 0.0)","0.9741996","0.99738383","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.416744","(1.0, 0.0, 0.0)","65.762924","13.0559025","1.0","1.0","0.47259063","1.5","(67.6817, 0.0, 0.0)","0.9741981","0.9973843","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.51227","(1.0, 0.0, 0.0)","65.6672","13.135567","1.0","1.0","0.4744091","1.5","(67.58325, 0.0, 0.0)","0.9741968","0.9973847","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.609707","(1.0, 0.0, 0.0)","65.574326","13.213099","1.0","1.0","0.47626993","1.5","(67.48773, 0.0, 0.0)","0.9741955","0.99738514","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.70412","(1.0, 0.0, 0.0)","65.47959","13.292412","1.0","1.0","0.47807905","1.5","(67.39029, 0.0, 0.0)","0.9741942","0.99738556","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.80154","(1.0, 0.0, 0.0)","65.3878","13.3694935","1.0","1.0","0.47995186","1.5","(67.29588, 0.0, 0.0)","0.9741929","0.997386","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.896206","(1.0, 0.0, 0.0)","65.293076","13.449263","1.0","1.0","0.48177785","1.5","(67.198456, 0.0, 0.0)","0.9741916","0.9973864","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","32.99074","(1.0, 0.0, 0.0)","65.201035","13.527005","1.0","1.0","0.48360732","1.5","(67.10379, 0.0, 0.0)","0.9741903","0.9973868","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.096073","(1.0, 0.0, 0.0)","65.10913","13.604863","1.0","1.0","0.48565242","1.5","(67.00926, 0.0, 0.0)","0.97418916","0.9973872","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.20539","(1.0, 0.0, 0.0)","65.00672","13.691876","1.0","1.0","0.48778275","1.5","(66.90393, 0.0, 0.0)","0.9741877","0.99738765","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.30241","(1.0, 0.0, 0.0)","64.90043","13.782475","1.0","1.0","0.4896807","1.5","(66.79461, 0.0, 0.0)","0.9741862","0.9973881","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.398026","(1.0, 0.0, 0.0)","64.80611","13.8631315","1.0","1.0","0.49155757","1.5","(66.697586, 0.0, 0.0)","0.97418505","0.9973885","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.498672","(1.0, 0.0, 0.0)","64.71315","13.942851","1.0","1.0","0.49353996","1.5","(66.601974, 0.0, 0.0)","0.9741838","0.9973889","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.602226","(1.0, 0.0, 0.0)","64.615295","14.027013","1.0","1.0","0.495587","1.5","(66.50133, 0.0, 0.0)","0.9741825","0.9973893","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.7122","(1.0, 0.0, 0.0)","64.51462","14.113871","1.0","1.0","0.497769","1.5","(66.39777, 0.0, 0.0)","0.974181","0.9973898","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.808453","(1.0, 0.0, 0.0)","64.40769","14.206406","1.0","1.0","0.49968633","1.5","(66.287796, 0.0, 0.0)","0.9741797","0.9973902","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.904335","(1.0, 0.0, 0.0)","64.31411","14.287643","1.0","1.0","0.50160295","1.5","(66.19154, 0.0, 0.0)","0.9741784","0.9973906","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","33.99735","(1.0, 0.0, 0.0)","64.22089","14.368799","1.0","1.0","0.50346875","1.5","(66.095665, 0.0, 0.0)","0.97417706","0.997391","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.104805","(1.0, 0.0, 0.0)","64.13046","14.447746","1.0","1.0","0.5056316","1.5","(66.002655, 0.0, 0.0)","0.97417575","0.99739146","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.195408","(1.0, 0.0, 0.0)","64.02599","14.539221","1.0","1.0","0.50746244","1.5","(65.895195, 0.0, 0.0)","0.97417444","0.9973919","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.285984","(1.0, 0.0, 0.0)","63.9379","14.616574","1.0","1.0","0.50929886","1.5","(65.804596, 0.0, 0.0)","0.9741731","0.9973923","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.372417","(1.0, 0.0, 0.0)","63.849846","14.694109","1.0","1.0","0.5110572","1.5","(65.71402, 0.0, 0.0)","0.97417206","0.99739265","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.459747","(1.0, 0.0, 0.0)","63.76581","14.76829","1.0","1.0","0.51283956","1.5","(65.62758, 0.0, 0.0)","0.9741709","0.997393","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.54526","(1.0, 0.0, 0.0)","63.68091","14.843428","1.0","1.0","0.5145905","1.5","(65.54025, 0.0, 0.0)","0.9741698","0.99739337","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.628246","(1.0, 0.0, 0.0)","63.59777","14.917189","1.0","1.0","0.5162952","1.5","(65.45474, 0.0, 0.0)","0.97416866","0.9973937","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.71836","(1.0, 0.0, 0.0)","63.51708","14.988943","1.0","1.0","0.5181521","1.5","(65.37175, 0.0, 0.0)","0.9741675","0.9973941","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.832996","(1.0, 0.0, 0.0)","63.42948","15.067058","1.0","1.0","0.5205225","1.5","(65.28164, 0.0, 0.0)","0.97416645","0.99739444","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","34.917343","(1.0, 0.0, 0.0)","63.318024","15.16672","1.0","1.0","0.5222742","1.5","(65.16701, 0.0, 0.0)","0.9741647","0.997395","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.000835","(1.0, 0.0, 0.0)","63.236027","15.24026","1.0","1.0","0.5240138","1.5","(65.08266, 0.0, 0.0)","0.97416383","0.9973953","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.08297","(1.0, 0.0, 0.0)","63.15485","15.3132305","1.0","1.0","0.52573055","1.5","(64.99916, 0.0, 0.0)","0.9741627","0.99739563","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.169815","(1.0, 0.0, 0.0)","63.075","15.385185","1.0","1.0","0.5275516","1.5","(64.91703, 0.0, 0.0)","0.97416157","0.997396","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.271446","(1.0, 0.0, 0.0)","62.99057","15.461449","1.0","1.0","0.5296899","1.5","(64.830185, 0.0, 0.0)","0.97416043","0.99739635","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.38086","(1.0, 0.0, 0.0)","62.891766","15.550937","1.0","1.0","0.5320011","1.5","(64.72855, 0.0, 0.0)","0.9741592","0.99739677","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.476532","(1.0, 0.0, 0.0)","62.785385","15.647565","1.0","1.0","0.53403074","1.5","(64.61914, 0.0, 0.0)","0.97415763","0.99739724","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.5727","(1.0, 0.0, 0.0)","62.69237","15.732305","1.0","1.0","0.5360786","1.5","(64.52347, 0.0, 0.0)","0.9741564","0.99739766","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.678886","(1.0, 0.0, 0.0)","62.59888","15.817713","1.0","1.0","0.5383484","1.5","(64.4273, 0.0, 0.0)","0.97415507","0.9973981","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.771126","(1.0, 0.0, 0.0)","62.49565","15.912287","1.0","1.0","0.5403285","1.5","(64.32111, 0.0, 0.0)","0.97415376","0.9973985","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.856377","(1.0, 0.0, 0.0)","62.405975","15.994669","1.0","1.0","0.54216534","1.5","(64.228874, 0.0, 0.0)","0.9741526","0.99739885","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","35.94125","(1.0, 0.0, 0.0)","62.323093","16.070995","1.0","1.0","0.5440003","1.5","(64.14362, 0.0, 0.0)","0.9741515","0.9973992","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.03162","(1.0, 0.0, 0.0)","62.240578","16.147167","1.0","1.0","0.54596096","1.5","(64.05875, 0.0, 0.0)","0.97415036","0.99739957","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.12703","(1.0, 0.0, 0.0)","62.152718","16.22847","1.0","1.0","0.54803854","1.5","(63.96838, 0.0, 0.0)","0.97414905","0.9974","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.2132","(1.0, 0.0, 0.0)","62.059967","16.314528","1.0","1.0","0.54992217","1.5","(63.87297, 0.0, 0.0)","0.9741479","0.99740034","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.330578","(1.0, 0.0, 0.0)","61.976196","16.392448","1.0","1.0","0.55249715","1.5","(63.7868, 0.0, 0.0)","0.97414684","0.9974007","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.42403","(1.0, 0.0, 0.0)","61.86207","16.498886","1.0","1.0","0.55455726","1.5","(63.669422, 0.0, 0.0)","0.9741451","0.9974012","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.51037","(1.0, 0.0, 0.0)","61.77123","16.583874","1.0","1.0","0.5564679","1.5","(63.57597, 0.0, 0.0)","0.97414404","0.9974016","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.59356","(1.0, 0.0, 0.0)","61.68729","16.662586","1.0","1.0","0.5583156","1.5","(63.48963, 0.0, 0.0)","0.9741429","0.99740195","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.678856","(1.0, 0.0, 0.0)","61.606407","16.738607","1.0","1.0","0.56021667","1.5","(63.40644, 0.0, 0.0)","0.9741418","0.99740225","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.76917","(1.0, 0.0, 0.0)","61.523487","16.81673","1.0","1.0","0.5622368","1.5","(63.321144, 0.0, 0.0)","0.97414064","0.99740267","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.86978","(1.0, 0.0, 0.0)","61.43569","16.899647","1.0","1.0","0.564496","1.5","(63.23083, 0.0, 0.0)","0.9741395","0.997403","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","36.953476","(1.0, 0.0, 0.0)","61.337875","16.99226","1.0","1.0","0.56638336","1.5","(63.13022, 0.0, 0.0)","0.9741382","0.99740344","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.036236","(1.0, 0.0, 0.0)","61.25651","17.069492","1.0","1.0","0.56825626","1.5","(63.046524, 0.0, 0.0)","0.9741371","0.9974038","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.14233","(1.0, 0.0, 0.0)","61.176052","17.146034","1.0","1.0","0.5706659","1.5","(62.963764, 0.0, 0.0)","0.974136","0.99740416","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.22925","(1.0, 0.0, 0.0)","61.072914","17.24441","1.0","1.0","0.5726491","1.5","(62.85767, 0.0, 0.0)","0.9741347","0.9974046","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.30716","(1.0, 0.0, 0.0)","60.98841","17.325214","1.0","1.0","0.57443345","1.5","(62.77075, 0.0, 0.0)","0.97413355","0.99740493","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.383472","(1.0, 0.0, 0.0)","60.912663","17.3978","1.0","1.0","0.5761872","1.5","(62.69284, 0.0, 0.0)","0.9741324","0.99740523","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.469753","(1.0, 0.0, 0.0)","60.838478","17.469051","1.0","1.0","0.5781767","1.5","(62.616528, 0.0, 0.0)","0.97413146","0.9974056","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.553936","(1.0, 0.0, 0.0)","60.7546","17.54978","1.0","1.0","0.58012515","1.5","(62.530247, 0.0, 0.0)","0.9741304","0.99740595","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.628498","(1.0, 0.0, 0.0)","60.672764","17.628727","1.0","1.0","0.5818573","1.5","(62.446064, 0.0, 0.0)","0.97412926","0.9974063","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.701935","(1.0, 0.0, 0.0)","60.600277","17.698797","1.0","1.0","0.58356905","1.5","(62.371502, 0.0, 0.0)","0.9741283","0.9974066","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.79392","(1.0, 0.0, 0.0)","60.52888","17.767948","1.0","1.0","0.5857201","1.5","(62.298065, 0.0, 0.0)","0.97412735","0.99740684","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.879074","(1.0, 0.0, 0.0)","60.439453","17.854753","1.0","1.0","0.5877198","1.5","(62.20608, 0.0, 0.0)","0.97412604","0.99740726","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","37.95475","(1.0, 0.0, 0.0)","60.356674","17.935303","1.0","1.0","0.5895037","1.5","(62.120926, 0.0, 0.0)","0.97412497","0.9974077","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.030052","(1.0, 0.0, 0.0)","60.283104","18.007038","1.0","1.0","0.59128493","1.5","(62.04525, 0.0, 0.0)","0.974124","0.997408","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.10762","(1.0, 0.0, 0.0)","60.2099","18.078562","1.0","1.0","0.59312606","1.5","(61.969948, 0.0, 0.0)","0.97412306","0.9974083","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.183826","(1.0, 0.0, 0.0)","60.13449","18.152384","1.0","1.0","0.59494126","1.5","(61.89238, 0.0, 0.0)","0.9741219","0.9974086","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.27867","(1.0, 0.0, 0.0)","60.06041","18.225058","1.0","1.0","0.5972084","1.5","(61.816174, 0.0, 0.0)","0.97412103","0.9974089","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.396645","(1.0, 0.0, 0.0)","59.968204","18.315708","1.0","1.0","0.60004073","1.5","(61.72133, 0.0, 0.0)","0.9741197","0.99740934","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.498276","(1.0, 0.0, 0.0)","59.85351","18.42878","1.0","1.0","0.6024941","1.5","(61.603355, 0.0, 0.0)","0.9741182","0.9974098","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.588108","(1.0, 0.0, 0.0)","59.754715","18.526464","1.0","1.0","0.604673","1.5","(61.501724, 0.0, 0.0)","0.97411686","0.99741024","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.666546","(1.0, 0.0, 0.0)","59.66739","18.613026","1.0","1.0","0.6065836","1.5","(61.411892, 0.0, 0.0)","0.9741158","0.9974106","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.742344","(1.0, 0.0, 0.0)","59.591133","18.688772","1.0","1.0","0.60843676","1.5","(61.333454, 0.0, 0.0)","0.97411466","0.99741095","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.823387","(1.0, 0.0, 0.0)","59.517445","18.762115","1.0","1.0","0.6104253","1.5","(61.257656, 0.0, 0.0)","0.9741137","0.99741125","0.0"
"(100.0, 0.0, 0.0)","0.0","0.0","38.902195","(1.0, 0.0, 0.0)","59.438667","18.840693","1.0","1.0","0.6123665","1.5","(61.176613, 0.0, 0.0)","0.97411275","0.99741155","0.0"
